"classificationCode","databaseCode","PARENT_ID","ELEMENT_GLOBAL_ID","hierarchyLevel","colloquialName","scientificName","taxon","indicator"
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Panicum virgatum",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Pogonia ophioglossoides",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Polygala incarnata",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Pycnanthemum albescens",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Pycnanthemum tenuifolium",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Rhexia alifanus",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Rhexia lutea",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Rhynchospora globularis",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Rhynchospora glomerata",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Rhynchospora plumosa",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Sarracenia alata",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Schizachyrium scoparium",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Spiranthes vernalis",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Utricularia cornuta",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Utricularia juncea",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Utricularia subulata",0
"TT2.a1.Na.4.d","CEGL003646",899430,689119,"Association","West Gulf Coastal Plain Wet Longleaf Pine Savanna (High Terraces Type)","Pinus palustris / Eryngium integrifolium - Rhynchospora spp. - (Ctenium aromaticum) Woodland","Xyris ambigua",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Helenium drummondii",1
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Lobelia flaccidifolia",1
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Pinus palustris",1
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Platanthera nivea",1
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Rhynchospora elliottii",1
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Aletris aurea",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Aristida palustris",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Arnoglossum ovatum",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Asclepias longifolia",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Centella erecta",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Chaptalia tomentosa",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Ctenium aromaticum",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Dichanthelium scabriusculum",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Eleocharis tuberculosa",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Eriocaulon texense",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Eryngium integrifolium",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Eupatorium leucolepis",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Marshallia caespitosa",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Marshallia caespitosa var. caespitosa",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Marshallia graminifolia",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Marshallia graminifolia ssp. tenuifolia",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Marshallia graminifolia var. cynanthera",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Muhlenbergia expansa",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Panicum rigidulum",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Polygala ramosa",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Rhexia lutea",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Rhynchospora filifolia",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Rhynchospora gracilenta",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Rhynchospora latifolia",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Rhynchospora microcarpa",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Rhynchospora plumosa",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Rhynchospora pusilla",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Sabatia campanulata",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Schoenolirion croceum",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Scleria georgiana",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Scleria pauciflora",0
"TT2.a1.Na.4.d","CEGL007802",899430,683119,"Association","Western Wet Longleaf Pine Savanna (Prairie Terraces Acidic Silt Loam Type)","Pinus palustris / Rhynchospora elliottii - Lobelia flaccidifolia - Platanthera nivea - (Helenium drummondii) Woodland","Stylisma aquatica",0
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Arnoglossum ovatum",1
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Muhlenbergia expansa",1
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Pinus palustris",1
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Schizachyrium scoparium",1
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Agalinis purpurea",0
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Andropogon capillipes",0
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Andropogon gerardi",0
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Andropogon gerardii",0
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Andropogon glomeratus",0
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Bigelowia nudata",0
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Centella erecta",0
"TT2.a1.Na.4.d","CEGL004086",899429,732797,"Association","Atlantic Coastal Plain Wet Ultisol Longleaf Pine / Little Bluestem Savanna","Pinus palustris / Schizachyrium scoparium - Muhlenbergia expansa - Arnoglossum ovatum Woodland","Chaptalia tomentosa",0
